word,emotion,emotion-intensity-score
castle,joy,219
breezy,joy,219
raindrops,joy,212
countrymusic,joy,212
ribbon,joy,212
bouttime,joy,212
listneing,joy,212
brisk,joy,212
repay,joy,212
teach,joy,212
pho,joy,212
reggae,joy,212
mucis,joy,212
nap,joy,206
cove,joy,203
chant,joy,203
hire,joy,203
stillness,joy,203
uncontrollable,joy,203
unexpected,joy,203
vernal,joy,203
legalized,joy,203
lights,joy,203
save,joy,200
pastor,joy,197
oneday,joy,197
atone,joy,197
trees,joy,197
symmetry,joy,197
scripture,joy,196
mountains,joy,194
craziness,joy,188
walking,joy,188
whiteness,joy,188
custom,joy,188
liquor,joy,188
sympathetic,joy,188
forefathers,joy,188
soppy,joy,188
quiet,joy,188
tea,joy,188
pathway,joy,188
patient,joy,186
bath,joy,182
score,joy,182
movingon,joy,182
dollhouse,joy,182
supporter,joy,180
accompaniment,joy,179
outburst,joy,176
pursuit,joy,176
frosty,joy,174
wintery,joy,172
workout,joy,172
luncheon,joy,172
closure,joy,172
service,joy,172
civilized,joy,169
wages,joy,169
fain,joy,167
december,joy,167
acrobat,joy,162
glide,joy,162
finally,joy,157
bathtub,joy,156
stroll,joy,156
chai,joy,156
break,joy,156
reproductive,joy,156
organization,joy,156
obtainable,joy,156
elf,joy,156
peppermint,joy,156
balm,joy,152
measured,joy,152
scifi,joy,152
advent,joy,152
spaniel,joy,145
ditty,joy,141
oils,joy,141
bubble,joy,141
tan,joy,141
simple,joy,141
beer,joy,141
green,joy,137
books,joy,136
buss,joy,136
makingdisciples,joy,136
chow,joy,135
pitter,joy,134
flows,joy,130
silence,joy,127
wine,joy,125
circumstances,joy,125
solitude,joy,125
bookstore,joy,125
roadster,joy,125
priesthood,joy,121
wilderness,joy,121
japan,joy,121
soak,joy,121
critical,joy,116
neutral,joy,114
untie,joy,109
opera,joy,109
hunting,joy,109
sand,joy,109
white,joy,109
weight,joy,109
wind,joy,109
classical,joy,106
labor,joy,106
lake,joy,103
affliction,joy,103
organ,joy,94
dwelling,joy,94
tree,joy,90
pond,joy,89
latte,joy,78
marrow,joy,78
sipping,joy,76
benign,joy,74
majority,joy,73
leaf,joy,65
basketball,joy,62
troubles,joy,62
explosions,joy,61
cream,joy,61
shepherd,joy,58
tuesday,joy,47
turbulence,joy,45
calf,joy,40
hardship,joy,31
unhappiness,joy,16
sixty,joy,16
heartbreaking,sadness,969
mourning,sadness,969
tragic,sadness,961
holocaust,sadness,953
suicidal,sadness,941
misery,sadness,938
massacre,sadness,931
euthanasia,sadness,927
depression,sadness,925
bereavement,sadness,922
fatal,sadness,922
grieving,sadness,922
bereaved,sadness,920
devastation,sadness,917
death,sadness,915
suicide,sadness,912
devastated,sadness,912
catastrophe,sadness,911
horrifying,sadness,907
died,sadness,906
depressing,sadness,906
tragedy,sadness,906
anguish,sadness,902
agony,sadness,900
deadly,sadness,898
weeping,sadness,896
stillbirth,sadness,891
deceased,sadness,891
murderer,sadness,877
cancer,sadness,875
rape,sadness,875
devastating,sadness,875
dying,sadness,875
morbidity,sadness,864
sadness,sadness,864
perish,sadness,859
grief,sadness,859
abandonment,sadness,859
traumatic,sadness,859
execution,sadness,859
atrocity,sadness,859
depressed,sadness,859
crucifixion,sadness,859
cadaver,sadness,853
betrayed,sadness,848
treachery,sadness,848
destroyed,sadness,844
sorrow,sadness,844
funeral,sadness,844
persecution,sadness,844
miserable,sadness,844
murderous,sadness,844
slaughtering,sadness,844
hopelessness,sadness,844
horrific,sadness,844
grieve,sadness,844
sad,sadness,844
suffering,sadness,844
homicide,sadness,844
unhappiness,sadness,839
crippled,sadness,836
bloodshed,sadness,836
pained,sadness,833
manslaughter,sadness,833
carnage,sadness,833
stillborn,sadness,830
unbearable,sadness,830
enslaved,sadness,828
annihilated,sadness,828
horrors,sadness,828
mutilation,sadness,828
murder,sadness,828
annihilation,sadness,828
morbid,sadness,828
abandoned,sadness,828
torment,sadness,828
slavery,sadness,828
mourn,sadness,828
helplessness,sadness,828
casualty,sadness,828
sickness,sadness,828
miscarriage,sadness,824
starvation,sadness,819
cruelty,sadness,812
oppression,sadness,812
terrorism,sadness,812
killing,sadness,812
burial,sadness,812
sadly,sadness,812
despair,sadness,812
disgrace,sadness,812
childloss,sadness,812
distraught,sadness,812
saddens,sadness,812
failure,sadness,812
mournful,sadness,812
famine,sadness,812
heartache,sadness,812
bloody,sadness,806
perishing,sadness,804
inhumanity,sadness,804
malignancy,sadness,803
mortification,sadness,802
lifeless,sadness,797
dreadful,sadness,797
gallows,sadness,797
slave,sadness,797
perished,sadness,797
sarcoma,sadness,797
dreadfully,sadness,797
lethal,sadness,797
assassination,sadness,797
kill,sadness,797
desolation,sadness,797
leukemia,sadness,797
devastate,sadness,797
mortuary,sadness,797
brokenheart,sadness,792
banishment,sadness,790
afflict,sadness,789
disheartened,sadness,788
tumour,sadness,781
heartbreak,sadness,781
terrorize,sadness,781
crying,sadness,781
bury,sadness,781
demoralized,sadness,781
desecration,sadness,781
die,sadness,773
lynch,sadness,773
sufferer,sadness,770
fearful,sadness,766
loneliness,sadness,766
destitute,sadness,766
doomed,sadness,766
dismemberment,sadness,766
fatality,sadness,766
slayer,sadness,766
diseased,sadness,766
torture,sadness,766
cemetery,sadness,766
abortion,sadness,766
condolence,sadness,766
disaster,sadness,758
painfully,sadness,758
moribund,sadness,758
depress,sadness,755
condemnation,sadness,754
damnation,sadness,750
guilt,sadness,750
defeated,sadness,750
terrorist,sadness,750
depressive,sadness,750
hemorrhage,sadness,750
sickening,sadness,750
incest,sadness,750
obliteration,sadness,750
sorrowful,sadness,750
unhappy,sadness,750
pandemic,sadness,750
abduction,sadness,750
doomsday,sadness,750
regretful,sadness,750
desperation,sadness,750
corpse,sadness,750
victimized,sadness,750
painful,sadness,750
deplorable,sadness,750
cry,sadness,750
unfairness,sadness,745
molestation,sadness,744
exile,sadness,742
abysmal,sadness,742
hellish,sadness,738
exterminate,sadness,736
assassin,sadness,734
warfare,sadness,734
horrid,sadness,734
morgue,sadness,734
homeless,sadness,734
earthquake,sadness,734
lonesome,sadness,734
betrayal,sadness,734
destroying,sadness,734
orphan,sadness,734
miserably,sadness,734
slaughter,sadness,734
disgraced,sadness,734
battered,sadness,734
disastrous,sadness,734
listless,sadness,729
alienated,sadness,727
emptiness,sadness,727
grave,sadness,727
unfortunately,sadness,727
fraught,sadness,722
paralysis,sadness,719
ashamed,sadness,719
forsaken,sadness,719
cried,sadness,719
disheartening,sadness,719
danger,sadness,719
emaciated,sadness,719
horror,sadness,719
atrophy,sadness,719
violently,sadness,719
woe,sadness,719
leprosy,sadness,719
heartless,sadness,719
cripple,sadness,719
missing,sadness,719
pain,sadness,719
malicious,sadness,719
demise,sadness,717
violence,sadness,712
disgruntled,sadness,712
sickly,sadness,712
rejected,sadness,712
torn,sadness,710
calamity,sadness,709
grim,sadness,708
grievous,sadness,704
obit,sadness,703
extinct,sadness,703
isolate,sadness,703
slaughterhouse,sadness,703
paralyzed,sadness,703
buried,sadness,703
humiliate,sadness,703
disfigured,sadness,703
incurable,sadness,703
punishing,sadness,703
meltdown,sadness,703
tearful,sadness,703
abandon,sadness,703
strangle,sadness,703
suffocating,sadness,703
decomposition,sadness,703
inhuman,sadness,703
crushed,sadness,703
deformed,sadness,703
carcinoma,sadness,703
isolation,sadness,703
hearse,sadness,703
victim,sadness,703
deformity,sadness,703
oppressor,sadness,703
hell,sadness,700
lifesucks,sadness,700
ruinous,sadness,698
widow,sadness,697
banish,sadness,697
accursed,sadness,697
ruined,sadness,697
vanished,sadness,695
displaced,sadness,691
poverty,sadness,690
nohope,sadness,688
hurt,sadness,688
epidemic,sadness,688
infidelity,sadness,688
loss,sadness,688
dementia,sadness,688
shooting,sadness,688
sob,sadness,688
neglected,sadness,688
imprisoned,sadness,688
hospice,sadness,688
widower,sadness,688
depraved,sadness,688
illness,sadness,688
travesty,sadness,688
hopeless,sadness,688
stab,sadness,688
hurtful,sadness,688
foreveralone,sadness,688
teary,sadness,688
insanity,sadness,688
regretting,sadness,688
pathetic,sadness,688
terminal,sadness,688
deserted,sadness,688
banished,sadness,688
dismissal,sadness,686
hardship,sadness,685
alienation,sadness,685
choke,sadness,682
kidnap,sadness,682
bleeding,sadness,673
coffin,sadness,672
poison,sadness,672
missingyou,sadness,672
obituary,sadness,672
gory,sadness,672
malevolent,sadness,672
evil,sadness,672
despairing,sadness,672
woefully,sadness,672
frightful,sadness,672
disabled,sadness,672
imprisonment,sadness,672
punished,sadness,672
wretched,sadness,672
outcast,sadness,672
feelingdown,sadness,672
decomposed,sadness,672
wail,sadness,672
disparage,sadness,672
abortive,sadness,672
wretch,sadness,672
deprivation,sadness,672
belittle,sadness,672
barren,sadness,670
poisoned,sadness,667
executioner,sadness,667
disease,sadness,665
oppress,sadness,664
disembodied,sadness,660
weep,sadness,656
steal,sadness,656
blighted,sadness,656
casket,sadness,656
hate,sadness,656
polio,sadness,656
tear,sadness,656
dreary,sadness,656
demonic,sadness,656
shitty,sadness,656
bleak,sadness,656
ruin,sadness,656
ailing,sadness,656
mangle,sadness,656
jail,sadness,656
lonely,sadness,656
peril,sadness,656
lamenting,sadness,656
carcass,sadness,653
cowardice,sadness,652
regretted,sadness,652
beating,sadness,652
disability,sadness,648
affliction,sadness,645
scourge,sadness,641
infertility,sadness,641
shroud,sadness,641
inequality,sadness,641
sinful,sadness,641
perilous,sadness,641
emergency,sadness,641
terribly,sadness,641
worry,sadness,641
powerless,sadness,641
incarceration,sadness,641
poisonous,sadness,641
exorcism,sadness,641
hatred,sadness,641
termination,sadness,641
woeful,sadness,641
stricken,sadness,641
awful,sadness,641
drown,sadness,641
failing,sadness,641
psychosis,sadness,638
dismay,sadness,636
lament,sadness,636
disappointed,sadness,636
demolish,sadness,636
burdensome,sadness,634
mausoleum,sadness,630
shattered,sadness,630
impotence,sadness,625
terminate,sadness,625
lost,sadness,625
posthumous,sadness,625
wound,sadness,625
regret,sadness,625
palsy,sadness,625
demolished,sadness,625
gloom,sadness,625
oppressive,sadness,625
duress,sadness,625
disappointing,sadness,625
undesired,sadness,625
dishonor,sadness,625
hurting,sadness,625
cursed,sadness,625
abuse,sadness,625
bitterly,sadness,625
deteriorate,sadness,625
insurmountable,sadness,625
schizophrenia,sadness,625
tyrant,sadness,625
wrecked,sadness,625
forlorn,sadness,625
soulless,sadness,623
divorce,sadness,623
cremation,sadness,621
worried,sadness,621
forsake,sadness,621
melancholy,sadness,621
plight,sadness,621
bomb,sadness,621
unforgiving,sadness,612
sepsis,sadness,611
sacrifices,sadness,609
irreparable,sadness,609
languishing,sadness,609
faithless,sadness,609
dire,sadness,609
gore,sadness,609
subjugation,sadness,609
worthless,sadness,609
derogatory,sadness,609
crushing,sadness,609
excluded,sadness,609
dilapidated,sadness,609
breakup,sadness,609
shameful,sadness,609
bankrupt,sadness,609
guilty,sadness,609
ugliness,sadness,609
injure,sadness,609
shackle,sadness,609
sinner,sadness,609
shatter,sadness,609
cruel,sadness,609
disappoint,sadness,609
injured,sadness,609
debacle,sadness,609
alcoholism,sadness,609
overwhelmed,sadness,609
fearfully,sadness,609
degrading,sadness,609
disparaging,sadness,609
curse,sadness,608
anthrax,sadness,600
alone,sadness,600
robbery,sadness,600
angst,sadness,598
obliterate,sadness,594
nothingness,sadness,594
remorse,sadness,594
offender,sadness,594
prison,sadness,594
martyrdom,sadness,594
losing,sadness,594
irreconcilable,sadness,594
deportation,sadness,594
bawl,sadness,594
poaching,sadness,594
downfall,sadness,594
petloss,sadness,594
violation,sadness,594
broken,sadness,594
crumbling,sadness,594
condolences,sadness,594
chaos,sadness,594
captivity,sadness,594
ill,sadness,594
shame,sadness,594
deprived,sadness,594
eviction,sadness,594
crypt,sadness,594
disappointment,sadness,594
somber,sadness,594
longing,sadness,594
demon,sadness,594
contaminated,sadness,594
helpless,sadness,594
betray,sadness,594
vendetta,sadness,594
abyss,sadness,594
distress,sadness,594
dysentery,sadness,593
blight,sadness,591
melancholic,sadness,591
traitor,sadness,588
rupture,sadness,588
haggard,sadness,587
lie,sadness,585
cholera,sadness,583
bitterness,sadness,578
bully,sadness,578
sordid,sadness,578
interment,sadness,578
damage,sadness,578
frighten,sadness,578
immoral,sadness,578
undesirable,sadness,578
gloomy,sadness,578
unwell,sadness,578
degeneracy,sadness,578
terrible,sadness,578
turmoil,sadness,578
discrimination,sadness,578
humiliation,sadness,578
whine,sadness,578
harmful,sadness,578
denied,sadness,578
captive,sadness,576
devil,sadness,576
delirium,sadness,576
whimper,sadness,576
disliked,sadness,576
deplore,sadness,576
pessimism,sadness,576
damages,sadness,576
hateful,sadness,575
bigoted,sadness,574
perdition,sadness,569
adultery,sadness,566
corrupting,sadness,565
rheumatism,sadness,562
wallow,sadness,562
punitive,sadness,562
dismal,sadness,562
anathema,sadness,562
comatose,sadness,562
shipwreck,sadness,562
deceive,sadness,562
rejection,sadness,562
infliction,sadness,562
pauper,sadness,562
injury,sadness,562
resentment,sadness,562
worsening,sadness,562
autopsy,sadness,562
deceit,sadness,562
tyranny,sadness,562
pessimist,sadness,562
endocarditis,sadness,562
sadday,sadness,562
runaway,sadness,562
flog,sadness,562
urn,sadness,562
worrying,sadness,562
tomb,sadness,562
deceitful,sadness,562
upset,sadness,562
expire,sadness,562
departed,sadness,558
martyr,sadness,556
smite,sadness,555
pity,sadness,547
imissyou,sadness,547
unkind,sadness,547
chagrin,sadness,547
discourage,sadness,547
bomber,sadness,547
surrendering,sadness,547
unfulfilled,sadness,547
hanging,sadness,547
memorial,sadness,547
plague,sadness,547
malaria,sadness,547
malaise,sadness,547
hydrocephalus,sadness,547
disillusionment,sadness,547
shun,sadness,547
resignation,sadness,547
isolated,sadness,547
glum,sadness,547
shot,sadness,547
bummed,sadness,547
reject,sadness,547
absence,sadness,547
nefarious,sadness,546
groan,sadness,545
incrimination,sadness,545
dark,sadness,545
concussion,sadness,545
aching,sadness,544
weakly,sadness,544
discontent,sadness,543
undertaker,sadness,538
assailant,sadness,536
deterioration,sadness,536
fooled,sadness,531
embarrassment,sadness,531
embolism,sadness,531
prisoner,sadness,531
homesick,sadness,531
disgust,sadness,531
confined,sadness,531
attacking,sadness,531
requiem,sadness,531
sick,sadness,531
dispossessed,sadness,531
inimical,sadness,531
antisocial,sadness,531
outburst,sadness,531
neurosis,sadness,531
sorely,sadness,531
forfeiture,sadness,531
tarnish,sadness,531
theft,sadness,531
penance,sadness,531
epitaph,sadness,531
sullen,sadness,531
ache,sadness,531
console,sadness,531
inflict,sadness,531
disparity,sadness,531
unpleasant,sadness,530
forgotten,sadness,530
grievance,sadness,530
relapse,sadness,530
disable,sadness,529
defenseless,sadness,526
defunct,sadness,518
ridicule,sadness,518
sequestration,sadness,516
sin,sadness,516
stripped,sadness,516
retard,sadness,516
unfriendly,sadness,516
unlucky,sadness,516
sore,sadness,516
wither,sadness,516
vegetative,sadness,516
hideous,sadness,516
accident,sadness,516
stifled,sadness,516
blindness,sadness,516
dumps,sadness,516
misfortune,sadness,516
weakness,sadness,516
displeased,sadness,516
delusion,sadness,516
decayed,sadness,516
elimination,sadness,516
dictatorship,sadness,509
complain,sadness,509
regrettable,sadness,509
insecure,sadness,509
unrequited,sadness,509
lose,sadness,509
witchcraft,sadness,508
rot,sadness,500
nauseous,sadness,500
negative,sadness,500
aftermath,sadness,500
aggravating,sadness,500
evict,sadness,500
battled,sadness,500
crash,sadness,500
mad,sadness,500
atherosclerosis,sadness,500
disturbed,sadness,500
ungodly,sadness,500
messedup,sadness,500
offended,sadness,500
injurious,sadness,500
weary,sadness,500
mortality,sadness,500
cringe,sadness,500
drugged,sadness,500
dolor,sadness,500
chronic,sadness,500
anxiety,sadness,500
cytomegalovirus,sadness,500
gonorrhea,sadness,500
difficulty,sadness,500
frowning,sadness,500
discomfort,sadness,500
endemic,sadness,500
bier,sadness,500
intolerant,sadness,500
deport,sadness,500
unfair,sadness,500
senile,sadness,500
disrespectful,sadness,500
damper,sadness,500
exclusion,sadness,500
explode,sadness,500
impossible,sadness,500
bankruptcy,sadness,500
prosecute,sadness,500
coma,sadness,500
howl,sadness,500
derogation,sadness,491
rob,sadness,491
recession,sadness,485
shriek,sadness,485
reprisal,sadness,484
wrongful,sadness,484
adversity,sadness,484
evasion,sadness,484
offense,sadness,484
beg,sadness,484
sabotage,sadness,484
moan,sadness,484
criticism,sadness,484
arsenic,sadness,484
coward,sadness,484
nasty,sadness,484
hospital,sadness,484
repress,sadness,484
broke,sadness,484
frailty,sadness,484
insult,sadness,484
worn,sadness,484
resign,sadness,484
wince,sadness,484
disturbance,sadness,484
weariness,sadness,484
inadequate,sadness,484
infectious,sadness,483
dishonest,sadness,482
decay,sadness,482
dissolution,sadness,480
lowest,sadness,478
unhealthy,sadness,474
irritation,sadness,470
segregate,sadness,469
dashed,sadness,469
uncaring,sadness,469
vulnerability,sadness,469
fallout,sadness,469
illegal,sadness,469
unfortunate,sadness,469
measles,sadness,469
perversion,sadness,469
unfavorable,sadness,469
penalty,sadness,469
collapse,sadness,469
pernicious,sadness,469
penal,sadness,469
sedition,sadness,469
uneasiness,sadness,469
recidivism,sadness,469
conflict,sadness,469
collusion,sadness,469
domination,sadness,469
leftout,sadness,469
moody,sadness,469
ail,sadness,469
frustrate,sadness,469
disapproval,sadness,469
criticize,sadness,469
convict,sadness,469
expulsion,sadness,469
frayed,sadness,467
infamy,sadness,464
plunder,sadness,461
depreciated,sadness,460
wane,sadness,456
unlawful,sadness,455
badly,sadness,455
confiscate,sadness,453
refugee,sadness,453
inhospitable,sadness,453
secluded,sadness,453
disapprove,sadness,453
surrender,sadness,453
inability,sadness,453
criticise,sadness,453
doldrums,sadness,453
tribulation,sadness,453
frown,sadness,453
gone,sadness,453
wrongly,sadness,453
avalanche,sadness,453
memorials,sadness,453
invade,sadness,453
bittersweet,sadness,453
vulgarity,sadness,453
despotism,sadness,453
worse,sadness,453
foreclose,sadness,453
upheaval,sadness,453
scarcity,sadness,453
fell,sadness,453
discriminate,sadness,453
revolver,sadness,453
wreck,sadness,453
perplexity,sadness,453
lowly,sadness,448
guillotine,sadness,446
lone,sadness,446
encumbrance,sadness,441
annulment,sadness,440
bummer,sadness,439
confinement,sadness,439
badday,sadness,439
delirious,sadness,439
rejects,sadness,438
paucity,sadness,438
futile,sadness,438
dislocated,sadness,438
detainee,sadness,438
appendicitis,sadness,438
ghetto,sadness,438
blues,sadness,438
problem,sadness,438
insignificant,sadness,438
disconnected,sadness,438
departure,sadness,438
cancellation,sadness,438
restriction,sadness,438
forbid,sadness,438
lunacy,sadness,438
sympathize,sadness,438
abscess,sadness,438
insolvency,sadness,438
apathetic,sadness,438
bum,sadness,438
imprudent,sadness,438
underpaid,sadness,438
deflate,sadness,438
pensive,sadness,438
absent,sadness,438
darkened,sadness,438
farewell,sadness,438
unattainable,sadness,438
lethargy,sadness,438
animosity,sadness,438
disapproving,sadness,438
